payment_id,commission_id,paid_on,method
9dc8bc2f-3919-4f76-92e0-1bddfbcb771a,e5b43965-6b07-4268-9399-2337a84a5f6a,2024-08-24,CARD
da143051-9642-4bb9-8ff7-3135ea91d21b,1500402a-2869-440a-873e-caa986da070a,2024-09-19,BANK_TRANSFER
1eb3dd95-032c-448c-ba3e-4d4e1a23a346,88449ac9-0d92-47bf-9cd5-e44ffaaa87fd,2024-09-28,BANK_TRANSFER
cf14e17a-e35f-4cfe-bc3e-8b977ea34e2c,5b18822a-3a56-4bf3-bfde-f916044526dd,2024-04-25,CARD
a6e71d41-7835-4af3-a0ea-2f9de227728d,f6a71ea0-e3c9-448b-992c-b6ffef3d276c,2024-09-21,CASH
c25dacf2-8f76-4c2b-9911-9507df7e7c94,b844592c-0770-4ba1-8530-cb497a0ea07d,2024-05-13,CASH
d688170b-9b37-410d-8374-5c8d99885e81,b6caa8e1-019c-4927-a19e-48c1cb352a7b,2024-01-25,CARD
5390d2f9-4310-4f95-a8fd-7ef93d141572,ea8f736d-65d4-46eb-b810-308770203df0,2024-06-15,BANK_TRANSFER
2c56a58b-e9a7-46f6-b9a9-d7f5e9ec8458,de06d836-51a9-4c43-aa50-2f545f365e9e,2024-05-19,CARD
d397fae1-13d8-4f9a-9b22-8dafa47415cd,a0890ba8-9c38-4a86-af62-760387cea9be,2024-09-22,CASH
f2adf83f-01e0-4b2d-a1a6-da867d7f21d4,87d752aa-cba1-4767-a14a-81495636ea32,2024-12-19,CASH
fdec5e91-c8a1-400f-8f13-5cb086520806,4ca57eab-c9ce-4403-89d6-bdb37e42e3d6,2024-09-27,BANK_TRANSFER
ab8aad42-3380-4735-aa8a-d9e44d91c1d3,0cadca0d-7949-4855-94b8-6ff221a9177c,2024-03-05,CASH
d334ddc7-8b45-438d-99b3-81453f213897,6dce5eb8-892b-4fed-bac8-3b77890bc979,2024-07-08,BANK_TRANSFER
f089b797-78a7-4447-8994-55cc5e63b7f3,d7fc2d0e-09ad-4370-8baa-8a110a8e40ac,2024-12-16,CARD
a00979ef-ded0-4e0e-bee7-ffaa9490e3dd,f378809f-192f-4826-9231-39cbd9267ae9,2024-08-16,BANK_TRANSFER
be93ad6f-8d9c-4581-adf7-5e5edbe2fd9b,75b94d30-0840-422c-ba69-49ee191b5835,2024-02-25,CARD
785b192d-59ff-44c2-8dfe-92e4ef2bdf64,58c9605a-8d32-45e6-b02a-dccb4d993423,2024-09-27,BANK_TRANSFER
657e7312-8037-4ef3-b4d9-3c195123a6d3,8ad73600-af7e-4393-a71f-e905258fb2b3,2024-02-01,BANK_TRANSFER
35011753-4982-4a0c-a939-4257d523bbe2,524dfeb5-bfbc-4f8e-89d3-874e9b7b94cb,2025-01-15,CARD
bf706645-1e70-4050-9d10-1fee5005a70a,c65af350-4159-4a1c-849b-742a5f6f00fa,2024-11-17,CASH
c5c25e91-1340-458c-bd4f-dfd666f97fe2,d678f3dd-b90e-4125-9914-05e06586d12d,2024-04-21,CASH
f2622362-7bab-4e76-952d-defaec70dd71,ccc5dd1b-8e5b-419b-b84d-69c8987b081e,2024-10-13,BANK_TRANSFER
93a0f579-263b-42bd-ae01-ff1ef1ca1aba,6370414b-a5ab-4c94-af5b-1aa7c5b7bc68,2024-12-30,CARD
11491dce-b12e-4202-8942-07902f960b28,745f3fd9-591c-4c1f-997f-b119b8d9bdd1,2025-01-18,CASH
d67ef10f-d4f5-4be0-8d02-3ae4d9ee1429,4c5d22e7-425e-44f0-9f18-e78cbaef0289,2025-01-15,BANK_TRANSFER
0b4dc6ab-d608-4a63-8b1b-d779ac8ac37d,67fe18cf-a285-4d81-887a-f2065e39f1d7,2024-11-17,CARD
ce72447e-7438-4c1f-bd33-618fe97bf444,ba8197a5-0f7a-4b92-8ad3-999d0be0c26c,2024-01-11,BANK_TRANSFER
7431978e-f44f-4f17-a249-b267cc3fff55,2146285d-ad76-4968-991e-b96d614becce,2024-05-22,BANK_TRANSFER
1a12e43a-d674-41c5-a4b1-0e53726d1081,1b4b279e-2665-4fad-b6fc-934191d999a9,2024-02-19,CASH
b06eaebd-d722-4bf4-a699-0cc8c9c2e445,96590085-8e12-4b93-8482-ebc578c9cd7f,2024-12-11,CASH
a2c3a9c2-edba-4042-99bb-6b98f8882b46,21398976-d92f-4c14-a6ff-ce9fac249fbc,2025-01-20,CASH
572907e1-de7c-48e8-b007-096b0b49361c,66f18bba-e7b9-415e-88b6-a95cdb57629d,2024-09-07,CASH
0dba9f5a-658b-4865-9981-9555a3164d6b,4327086c-54f9-49e4-af4a-3082c63a3d65,2024-12-29,BANK_TRANSFER
af770411-c47c-44de-9c2e-f6cdea3c23ae,a8226fb5-cad0-4c9c-8b14-7d073845bbaa,2024-01-10,BANK_TRANSFER
a2f3cabf-92b0-4dc0-89d5-9281e8dcfe96,a18f7cbe-bd7c-4cf0-899f-3fe498831f1c,2024-03-17,CARD
32cd4c62-d97f-4bd5-b99a-2c016310e77a,da92fb3d-d77c-4cc1-85eb-c36d12c51d4a,2024-07-27,BANK_TRANSFER
7aa240d8-335c-49fd-ba37-58e889d91f16,3ed2f2bf-6929-482d-9306-9876397ff570,2024-08-30,BANK_TRANSFER
33fa2794-2325-45b9-9f6c-f404a8e7ce68,1e6e5fcd-03fa-43d8-9671-986a0c513b02,2024-01-17,BANK_TRANSFER
7998e66e-8214-4b2b-a060-ddf64f2b680d,7ed7cea0-5a86-474d-ba27-ec8df4d5af11,2024-01-25,BANK_TRANSFER
88abde04-746c-4934-9bee-9d9736c5a7b0,444f50f8-fdb1-4e87-9d6a-4a7a128987c7,2024-11-19,BANK_TRANSFER
1b332ec8-fbc5-4beb-a648-f40b2e0e010a,6c20944e-3cae-4acf-be58-7111a2061828,2024-03-23,BANK_TRANSFER
d872a486-596a-455e-a19e-50e57a928dd0,e3f34fba-49b9-4105-8292-c1fff4d1db98,2024-09-24,CARD
feeeb6b1-1b66-448e-9ef7-ea3c4b3c8c42,b7651ea3-716d-4299-b0b8-248344b81833,2024-08-13,BANK_TRANSFER
a6a8cf4e-9072-4885-8a17-d2cae104e6f6,568aec82-6c4a-40a1-ab21-7bdcbb544e9c,2024-11-18,CARD
60826e97-44a9-4c3c-8ea1-6bbbb4cd2917,3d8fc07b-ef1c-403f-bc3b-df4927333e3d,2024-10-15,CARD
2499d25d-b10a-40a2-b51f-68b521516767,0d51d56a-d657-4d57-be0f-1186ad6478b4,2024-09-11,CARD
8f857653-8e81-4467-a60a-ca98784c4f2f,ad2debad-7ded-4134-9517-d6a7a88a0d91,2024-05-16,BANK_TRANSFER
6801dab1-d3a3-4389-a31c-0fc8db3be7f8,609d9f99-e63e-4c18-8f26-d617c83cab5c,2024-01-31,CASH
74a8df7e-32dd-4582-a3ca-c435b6947e21,513a2f31-5c78-4166-abdd-13a8ba29a354,2024-06-14,CARD
358fb489-c69b-4861-ad9d-82170bb5ebeb,509167b1-2afb-4d8f-b6c0-7171a1cdfbd1,2024-07-31,BANK_TRANSFER
25c067b9-bf70-44de-b9e1-af0f6790cd6d,9236f553-e8a7-44e8-810e-b8a816f05626,2024-12-02,BANK_TRANSFER
3ee34d81-8fca-4834-9ee5-9eaa22c964a1,91efb35d-59e2-4dc1-9eaa-315fe152b84b,2024-06-22,BANK_TRANSFER
070526b4-e311-4ad6-9621-fa04d8090734,65b087aa-f1e5-4d60-a162-09a547c7a8fe,2024-10-23,BANK_TRANSFER
927a4a23-1555-4828-b998-01151964caea,d98f4b05-1d08-496b-be5b-a9f7fdbbca45,2024-03-18,CARD
dd3859bc-5e41-4876-b50d-94423bf5d86f,b0bbb4c5-df43-433f-ab71-1d1f3e6dc6d3,2024-06-08,CARD
75bbef2a-6b3c-4563-87e0-2b1ec8784133,c34ff488-09af-4837-ae8b-c2f77aa49e25,2024-06-14,CARD
d2cc15e0-cabd-41a2-a5c6-c222c1b777c9,67a23f31-c84b-4dd8-b398-3deb0c8cc964,2024-04-06,CARD
af295a70-5df8-43ee-b468-e2eb84aea8fb,eacc418b-5fc6-4496-b84a-537d058964c8,2024-11-27,BANK_TRANSFER
1c8761b7-d860-4a4b-ba2f-103012eb00a9,452e8835-95d0-4d6c-95da-0cb66e149397,2024-06-17,CARD
a1315092-58af-4cec-a664-d9416ed454f2,bd7fa564-1d9b-438c-8037-c4ef34977816,2024-02-14,CASH
60864f10-a4a8-45b2-85c7-97eefd0d0a16,f51dcc0d-f907-486a-862a-27df544dfc0a,2024-03-19,CASH
0fc5322f-1549-4b07-8e44-d558a9b25de0,079bb879-d628-451e-a6d3-ce8cda794be0,2024-04-27,BANK_TRANSFER
8774cd83-807c-44e5-a294-b020728b803f,10ba0175-ca6c-455f-9973-af9c7cfc16f3,2024-10-16,BANK_TRANSFER
d1d56561-51aa-47a7-a1d4-2cc0ba088810,7874abc3-3659-4017-85f0-7924ad0fbda9,2024-01-29,CASH
74042c8c-9dd3-4435-9d88-3349fb66bf28,477de0b8-a655-4d4b-8b69-e5440dec6ae6,2024-10-18,CASH
0ced43bd-ba10-42b4-8517-be503570c111,76348adf-63bd-432a-9058-a96a6f391e16,2024-11-21,CARD
40b38791-9c61-46fd-bb76-8a51e4ad5f27,e701c9c7-a772-4583-9d30-3563be3394b3,2024-03-03,CASH
c224c70d-9108-41be-97ae-1b9226cd13d9,c8056b38-e2d8-4b08-8c20-7638fb0811a1,2024-01-29,CARD
5d41be8a-ee9d-4a28-aff7-1044ed745c7e,7cfe4f6e-378b-4f28-be84-59ea9a37ced8,2025-01-01,CASH
286aa47f-1ef6-41b2-a16a-446528838c88,e42ed997-a56f-4009-89d6-4027bd4f603f,2024-04-19,CASH
83eccce6-caf3-4515-9b9c-7bb7ae3794c6,38af1188-e3d9-4a22-be43-dbd596cfcd4a,2025-01-06,BANK_TRANSFER
c4f4f6a4-ffad-40d8-ba73-cf83665f4bc5,b4a691d5-657e-42d9-ab33-660521961c6b,2025-01-10,CARD
9033a0f9-bf0c-4d9a-99a9-4be291c2be71,e9bc9a43-88a9-4ef3-a00f-b2d0898a2bb7,2025-01-08,CARD
4058964e-c575-479d-a49e-7e6028a1684e,bb6f3b54-c951-4fa9-b0ad-6eb698e949de,2024-11-15,BANK_TRANSFER
48b03470-0b22-4663-8e6a-edce023c069d,610ad063-982d-4bfb-8cc5-10fd15b670b0,2024-04-10,BANK_TRANSFER
4e6badce-e7f1-41c3-989a-7298a4dd0b13,8627068a-b427-45f9-a117-e44e89f3a39a,2024-07-22,CASH
1e85899c-0b98-4bd2-b540-359d06373e71,8f40a931-213e-4b60-95ba-cc30bc45bc35,2024-01-05,BANK_TRANSFER
7dbaa573-7b06-4924-bcb8-7a91f5c5bd23,018868cb-227b-4189-8cb0-cf80d66da14b,2025-01-10,CASH
025100b3-1c0a-4d3d-baae-848640af3fa0,fbc577f4-4278-44bb-9e6a-907afc39df07,2024-12-08,CARD
61cc523f-2d29-4a79-ac09-f92c7cdaf5df,0c875a3a-48c0-4a93-801c-cc97f099b75b,2025-01-28,CARD
408a9d5e-6816-4753-b839-2e7dd1d1e2f1,7b483378-ab31-4fdc-b79e-298a2613c0d8,2024-04-29,CARD
70fc522d-5216-477f-a53e-8d2f75478f02,87bcc279-aedf-45ec-bd18-689c7e3b5c5f,2024-05-14,CARD
63acc8d2-567b-487d-a214-14b4ccf62012,d9352eab-8810-42cf-a816-7ff046f9ab7a,2024-01-19,CASH
1801b661-81b9-4847-a592-e900ca5bd82d,cc52f90c-5f14-4933-aa34-86b274fc28cd,2024-09-27,CASH
5f1a8ba2-f0e0-4ad8-86b8-a6f668b40969,9076db28-eb70-427b-886e-647305fa7e95,2025-01-13,CARD
a7a5c9f1-79c4-4975-844e-a41196cc66e2,880f4c4c-6da9-43c3-9aba-08c2b4be5f01,2024-02-12,BANK_TRANSFER
ea70be1e-e74a-4005-96cf-a91860fbdf62,4b357298-9c30-4228-a75c-6d1765689e15,2025-01-22,BANK_TRANSFER
86308ca4-ae88-4a56-ab3a-2fc17e883836,c49c4c71-20a7-4bf3-aca4-8856f98fe8fb,2024-12-27,BANK_TRANSFER
f260a52a-f304-461c-b2d2-101c3878312a,c74a3374-4d4e-45a9-a59c-c5fd9d1bc66d,2024-04-17,CARD
12a03766-93a1-4088-9a20-3828701fc6da,e62e5b4d-7c43-4dc8-ad35-f0149f828bdc,2024-12-01,CARD
55a7ead6-3b88-4a61-aaf4-422189c185fc,6a6aed02-2c61-4f52-b0db-101bf35cab45,2024-05-15,CASH
1b9e914f-3554-4c09-b223-7a804315b5ea,d2a9a09b-908b-42d1-aa55-68e5d1dcaed6,2024-07-01,BANK_TRANSFER
727706f2-936c-4796-a71e-84f43db3faec,f6e17ce7-e2f8-42f5-b9b0-f822d737ec7e,2024-09-10,CARD
a279653a-ff89-470b-8183-9d1c75cb5115,1879e684-be85-4d6a-9c16-8f7522632b54,2024-09-11,CARD
c3729869-df6d-4374-ace6-b7ae1999c764,0ab92899-3041-4237-b8a6-43bcc3760dff,2025-01-15,BANK_TRANSFER
bc74e910-cc23-4d6c-9f67-04e47d085d71,84710368-8e57-40a7-bac7-c9cd24a47874,2024-05-23,CASH
466eeea7-a85e-4fc4-b205-5e094702fba4,3a5ff717-3db6-442c-9d35-711a044e7476,2024-06-10,CARD
15fadce9-39e9-4c9f-ac24-dffa9ff4c528,4a0873f6-ef25-4835-bb07-33461eb23526,2024-09-26,CASH
b45503a7-7aba-455e-8dc2-5e6e1043b493,e05b734d-a853-4075-9254-1dd8ddb062a9,2024-02-20,CARD
07d3662c-ba26-4083-a271-e42c7475ea27,5a52f6be-5cec-4528-a2bc-691c5efae267,2024-05-31,CARD
1a288be0-f582-45b0-8d68-9155105c9ad6,074ae137-5772-4857-8219-483227eacf63,2024-02-26,CARD
1ce7577f-48f1-4671-a50b-41da1fc54815,13229d84-9ee3-4eca-8c60-3f2f8f74ccb2,2024-08-10,CASH
bbba1a3e-73c9-4f1f-ba8e-2a2178b93a52,a999bafa-d2cc-4c9d-b179-de56182bd336,2024-06-06,CASH
016f82c2-1780-46ca-b8ff-0f2ce8edcf0d,19c11541-46d7-4fd6-ac08-63d2b9330b57,2024-02-07,CASH
51fc463e-bc69-4b1e-9160-92abeadd0db6,f0e8fda9-d244-4d7c-8bac-f8c16f544208,2024-11-28,CARD
10edd5c9-7c1b-4a03-8851-c6382f9c9851,95bdbaff-f6fa-4cac-93ab-26d2cdc902b3,2024-12-12,CASH
bd051b84-8685-46db-a67b-798b92cc51e7,8b2ef9a8-b853-4712-865f-4949202f8e71,2024-02-08,BANK_TRANSFER
756bbd1f-5f9f-45ea-9de9-7d3444167713,c6fd624f-1795-4ed8-a8d5-e63cce41ec0e,2024-02-12,CARD
eaef7e34-ed59-4f3e-94c1-95dc56fb63cc,745c6cbe-ca2c-4e75-846e-653fbc1e54eb,2024-10-01,CASH
836d56c4-e947-49cd-8d01-c12c0e5d4671,c1124d0b-6a59-4e99-9e0b-2e16c374ca59,2024-06-10,CASH
b8f2fc88-83c6-464e-8b46-34fec0731d1d,46762948-d3b5-4918-9ae8-d13fa38bf42a,2024-12-13,CASH
838bd7fb-23f5-4bff-9576-7b5bb56f90e7,18ea298f-6ffe-441d-a668-adb90e0120d0,2024-06-12,CARD
8f9d73c0-cb83-4d14-8448-e8dd1bec4787,f833347b-5d83-4d9d-9e44-dcc55c196e47,2024-12-05,CASH
a79036a7-30e5-4c9a-8117-1f6b7ff36b0c,336abdf9-1c2a-4c9a-8e3f-d34975962095,2024-07-22,CASH
135c6933-cbac-4964-bb10-9a029ee291d7,4a6429c9-a43c-42f2-ad1d-c9e0578eb3f6,2024-01-10,CASH
8ea94e6b-db82-42f5-b2ff-ad891cae0805,d302fae2-c8b4-4277-8a0b-51df09fa1c45,2024-03-18,CARD
2efe65d8-2df4-47a1-9e71-c0f8fe129901,bba64b3c-9aba-4ba3-9730-06dde56df751,2024-02-01,BANK_TRANSFER
e17f54b4-8aee-41d5-8e40-eadbf122b5e5,fcfb170c-b63f-4055-ace5-66f1e324b6de,2024-12-08,CASH
2fc1a0cc-8f21-4c13-8bb8-4448d920badc,5da74e67-403e-498e-b9f5-6c145fb8282f,2024-12-30,BANK_TRANSFER
ca62691d-fcb1-484b-af6d-24f637110731,3b20878a-c87b-4345-b98d-d429eae19ede,2024-12-06,CARD
7f7fdb1b-3a67-4002-8875-7506a3f7e9f0,ed929d06-0b92-4669-8748-017f78ce3849,2024-02-16,CASH
a8fd3b0a-30ca-4882-ba73-111f1035b720,6718ff7c-31a0-4995-9ed9-551d0dda94c6,2024-06-29,BANK_TRANSFER
aa2b46bb-0859-4c51-bf27-42acec4aac8c,c45d2d7f-12fe-404b-94fd-2f4567779078,2024-05-13,CASH
270283ff-eea7-463e-ad1e-561c6b075221,69ffccb2-3745-489c-860b-14690b86cb26,2024-05-12,CASH
87a2e300-2bb9-4035-a9e8-8df02882ada8,d88e0bc7-6272-4f0f-ba40-f8fdbe3ed826,2024-12-12,CASH
315f13d4-9525-4192-8234-a2310aae26c8,6ed63fc6-01f5-4411-88d5-03d09c3e222b,2024-03-07,CASH
afb485fa-66d6-49a2-a8ef-73f032250e38,4d539738-636a-4440-af0d-2738c042cc43,2025-01-08,BANK_TRANSFER
32655b3d-9f15-451e-8628-d95622cb316c,40bb53a4-48a9-4306-b6b3-760a77651c4a,2024-10-30,CARD
c79ef473-fac3-4d2b-a619-fef8fd03bc79,c477eb83-ddab-4016-b72c-968f6059f9ef,2024-07-24,BANK_TRANSFER
848e6bcd-f403-4b69-8d4d-6a9a67c28446,f2498e4c-c5bc-4fcc-b579-9cbb50a7cc8d,2024-12-22,BANK_TRANSFER
c5666e69-13be-407a-86b6-9dbc62deab3f,3020e6a2-a8f5-47fd-84a7-55962ee7bf23,2024-11-21,CASH
050dfb43-e277-4d64-8239-e8a13f0969f7,fa6f260f-dd5e-4814-871d-74cc59ab67a5,2024-06-12,CARD
f24c2402-9ae6-4ccb-9ea9-2b8fdd675690,f95ec1cb-043e-494f-9d30-0c76e86137ea,2024-07-07,BANK_TRANSFER
2c86c744-88d7-4247-b69c-d89e6a7d9f10,248986ca-e11d-4b96-aabe-8cc4a995bfb6,2024-03-31,CASH
eab2fd99-e139-42da-bf57-6d096e422bb2,04650718-4d52-4b0c-b632-3aecf42f936c,2024-04-20,BANK_TRANSFER
8aff76db-4c97-4fca-b61c-cb1a5cfd95e0,40399c1f-e883-4371-802b-5eba0e0be00b,2024-12-16,CARD
1fb106ab-8b3c-4919-93dc-66dabfe63d5a,2cd364e4-cc1f-47ce-8445-af5525b5893f,2024-03-27,CASH
364628d0-b0e3-477f-b4b6-8ff97c93d65c,dbf086fe-fce9-4cfa-9780-33a32a0a5318,2024-03-08,BANK_TRANSFER
bd6a0d0c-ca40-4819-987f-30a799045fa5,19ccec29-876e-43ea-a0a7-6cd147571a89,2024-11-21,BANK_TRANSFER
04425aa4-cc99-44d9-a7bc-270142b6c7ca,48421504-ee7b-46b4-a9df-ff911eb93f54,2024-09-04,CARD
9f5324b7-295f-4d6b-8ce2-195ae9fd7b4a,c037d398-6b78-4464-b840-d0303b3e47f4,2024-09-10,BANK_TRANSFER
c5ffbc55-5964-4e05-9bc4-25c5621d4bf9,e7989afa-127a-4c1d-9da1-12ace199de8f,2024-12-30,CARD
cfaf524b-392b-4c40-b300-19d9498b895b,f927afed-e8da-42f6-9984-4a69f3447384,2024-11-18,CASH
a7c9176e-a965-4b81-b6af-7e653a5fdb8c,d57242d1-dbcb-4320-9a5f-b74b888c376c,2024-04-05,BANK_TRANSFER
e0fc0d53-4c15-4b96-95e6-88005d9ea4dc,ce3125bb-d6e0-4588-99b3-38e231d5686d,2024-11-05,CASH
000e62c2-0a2b-46e6-89fe-4f9bd4587666,8f5b3d09-5ab9-4439-9059-c18c3bdc4225,2024-03-09,CARD
d5b0eee0-aa11-4a04-8446-021c633a843c,7b652344-ee1d-4c07-93dd-1889de8a3a35,2024-10-14,CASH
e6b41c85-d06c-4e48-9ddd-0e707f9f794f,892208d6-ca20-4f11-acda-84ca7d95c7c8,2024-06-26,CARD
39da550c-6b1f-4ef4-a665-8db2475d2625,709f6820-9891-4a16-af19-94a4c936b692,2024-06-01,CARD
d2ac415a-b226-4832-b8ba-e71d716e40ff,e520156e-0eb4-40e9-801f-e430f130072d,2024-01-15,CASH
08988699-9a05-452d-b49e-bfcfcf498d77,05b8b9d6-de11-43ce-a835-71ea7fed6fc6,2024-05-27,CASH
797ce740-1fb8-43c3-8a02-ed101fccf3ff,db5ff193-8848-484c-affb-6a471411467e,2024-06-03,CASH
581c20cb-1333-415a-af8f-fda536c16718,52416bd5-7e0f-4753-ad46-79d83b1dd587,2024-05-20,CASH
f6753ccf-8f05-4d25-9d83-4aabe8e221f1,7b67111d-47f9-473b-8785-225719655f27,2024-01-20,CASH
1fbf3119-101e-4e0c-aaf3-755437fc8c7c,8ef1e076-f916-459c-8cf1-ac1dfb8a7ed2,2025-01-16,CARD
dfaa02ef-bbcd-4e74-ba04-998ef9a23823,0370d7dd-9834-4688-90d2-20fc6e748a80,2025-01-29,BANK_TRANSFER
d906ba43-351f-4fea-8ee7-1142514a4022,e3912c4c-a71b-4e92-b9eb-d42c735aadc0,2024-08-10,CARD
291d6138-0265-49bf-9a7c-ea8f06028601,c864ea79-34f7-41ef-b48f-e9dec4181fb1,2024-06-02,CARD
fe24413a-9faa-462f-a37b-76c8e5944baa,9be6611e-4379-462b-bd1d-712319c91edb,2024-01-23,CARD
f5976b2b-4c60-4f4d-9398-1e9eae9fdbec,37fde562-964c-41d9-ac9b-8bb9d46c4f4d,2024-05-08,CASH
34d47e53-cbfb-4524-9c1b-8f00ab3399a2,3b667a53-bd5f-4509-93d8-c95cf7849021,2025-01-13,CASH
af283562-5386-479f-b04c-ea1013117bb8,98494e9f-2e27-48c2-ba60-50c26d9524f5,2024-03-19,BANK_TRANSFER
bdc28342-5426-4768-bf9c-7a23180cea4a,8210c575-4360-45dd-9b66-b8643711bf28,2024-09-02,CARD
c4eef4bd-85b9-41b9-9ef2-c2f09ba010de,d1f12851-880b-44d2-9e29-8f211f4c35d1,2024-10-01,BANK_TRANSFER
1dccf896-824b-4f6d-bd47-b8615f295952,6da09ab1-5ee0-493b-927c-d7e25a0d37c3,2024-04-08,CARD
bce2ba15-5d09-40e8-bd08-bdf768e07433,05dedace-fd78-4efd-8234-6e0759f29937,2024-01-27,CARD
16238121-2d16-43d6-ae50-fb18b0a5ce01,c8b94f3a-be2c-43fe-8f53-d3d83aa5fbcb,2024-01-14,CARD
968de93e-9a83-4e8a-8268-bd23be4d6408,41ee464f-7503-4daa-9541-720c81bfeeff,2024-07-20,BANK_TRANSFER
4a5595dc-dd07-44c7-9882-7775bf4f806b,d4cc38d8-e1dd-4bfc-b9ed-72495a617ed2,2024-09-22,CARD
b490f528-8fab-4d4a-b736-584663551ee4,4d6795ed-afc8-463f-a8a0-eed49c1e73e9,2024-01-10,BANK_TRANSFER
e728e15c-5110-4a07-adb6-e831d4cfd842,7fb4e71c-83c1-4ac8-878e-f19f1aa945fd,2025-01-27,CARD
0814aa99-3583-4ea7-96f6-3afe3b970944,739e52fc-6912-4c91-a432-f8d14d4abd64,2024-02-29,BANK_TRANSFER
a58a5d0c-5bcf-4767-bd06-ea2ff6c977c7,836133a3-b9ae-4f0c-830e-2c5eddd92b60,2024-11-17,CARD
8c4ebbf1-e69e-4f38-9b66-ebf1ddc0eb43,0aeaff2a-a05d-4f52-9379-acbc68d2978a,2024-11-30,CARD
6c21855f-c9ec-4ee7-8fd6-45ef33f5ea5e,be2e012b-42c2-4a0d-a646-663f682de9ab,2025-01-10,CARD
a6ab8481-c40e-4f42-9335-592b91c6e7ac,aae54fe5-0b25-4949-a405-d5ca4275e6fd,2024-06-11,CARD
b234c7e3-0d8a-4d5f-922c-4f4585fc47ca,76e1ac29-23ff-4fc6-872a-2e8dd8c2e358,2024-11-18,CARD
00a4bacc-a0ef-41dd-b24b-ead1bcb0bb92,f5e1084b-ef59-4aec-85f7-a52b4f70c3a5,2024-01-09,BANK_TRANSFER
a7eea090-40e0-4233-be23-f5d3a0f5b8cc,888f4568-a5cf-446d-a264-541a8ad01dd7,2024-12-18,BANK_TRANSFER
8cddb193-8b75-4d03-9665-7f8ab58da79c,bf776df3-08bc-4e95-92e7-b18a88396c42,2024-03-10,CARD
e24614ab-cf86-43d1-a087-e7d533f42c5e,87b82b0f-91e9-45a7-bdef-ac066ead95b9,2024-12-03,CASH
68eac50d-1d73-444a-a201-282517b35a57,c009f312-581c-40d9-ab9a-a6dffe85aeb5,2024-12-21,CARD
3a77b492-1dad-419a-ab48-716c78f26cd4,85fcfb6a-b6b5-4263-a0a6-c1eb27122013,2024-10-28,BANK_TRANSFER
aefb061d-6faf-4b66-8350-82219725da3b,3aa13f4c-1027-4542-87b9-741a6e7ca843,2024-12-16,CASH
6ebd75c2-6870-4d9a-900a-e4ed38ccf0e2,67ca2b6f-bd52-4d58-8209-3469a489a503,2024-08-03,CASH
e596cad1-b533-457c-a01f-e3c1e2a75e9d,ecd3cd19-11fd-4921-a3d3-438a5c5e8b96,2024-02-13,CARD
5a9551f3-ab79-421a-a139-a6a3b8825ab6,62d4163a-369e-4ad4-aaed-c8fc59b6bd0c,2024-03-27,BANK_TRANSFER
f5ca043f-da04-4ca7-b79f-f5bdafcef28a,ee73eca1-98a0-455d-a6b1-05fee0de8b89,2024-05-26,CASH
63670c11-63fd-4521-994c-97134d3e612b,30e95bfc-c13e-4862-aeca-ea34152ab3f2,2024-02-09,CASH
9dd2499e-fa59-4523-8e6e-2124db8e7471,180745d7-cb1c-4376-95ab-43589376f172,2024-02-07,CARD
971025e4-b631-4ea1-a0db-0e228c5594c8,8d4e6539-df2a-464c-b44e-60e23e6eb6f9,2024-10-28,CARD
b42ff9e8-d8c3-48ad-81bc-78d5f025c94f,614f8cf6-ce05-4ae8-a262-2e7851b8d8c6,2024-05-22,CASH
7974d7ec-bff6-4d8e-8aac-5281673cb563,5ba26bc7-ade9-4c3c-a1ab-c3d115cb7ac3,2024-02-12,BANK_TRANSFER
1baa397e-367c-4d01-8334-9a70e092e5cb,df70e0d6-0516-496f-aa4a-123306b27c9f,2024-10-16,CARD
125afa13-3259-43ce-872e-c2a31089ba8e,1d64c588-f5fd-48bf-91a5-29793383d9b4,2025-01-29,CARD
1a4bb90d-0dcb-4ba1-8048-fa7694653631,7e938878-4dc5-4aad-a1c6-f95aad17120c,2024-07-14,CASH
d57e74e7-b17c-4ac3-b90e-c8a172e53339,fae06208-58b2-453c-9092-359c48af063a,2024-01-29,CASH
4997f26a-bf62-49bd-bc1f-3476b42ee805,35ebabb5-2743-4eca-84ec-1a2e602aedd5,2024-11-05,BANK_TRANSFER
04c77908-8991-499e-8329-3242ad9d055c,433eddcb-f5da-4f88-b81d-ec36c1142de6,2024-06-28,CASH
262e3339-5422-4be5-9011-07778b33ca9e,0a7c5e0a-93e0-479e-83cb-db27ca526ea2,2024-09-02,BANK_TRANSFER
9301479d-bd63-4fbf-8e85-2e215436bdb5,ade22d57-8b81-4cf3-9d4d-c7e33241ee23,2024-08-11,CARD
ecb2ce8a-5d3e-4281-994f-3eded9ca5333,2878a591-87fe-466a-a692-5d461f3ec303,2024-11-15,CASH
7f723924-9f13-47bb-b439-8f15aef85a22,e6026167-7dbc-418e-92d8-e30502755153,2024-10-21,CASH
4e770ffa-2b4e-44bf-afac-791e7643f92f,caad9bad-c2de-4864-99e5-20eae9361a5c,2024-05-03,CARD
246b8147-92f0-4d00-9017-1cf8e6d4c096,c40d98c3-7104-4736-9d3e-e0cd51429327,2024-11-18,CARD
40f1b2ed-c346-4665-aef3-87db6095df26,8993ec32-b9bf-4486-863e-a7aaf1c82130,2024-04-04,BANK_TRANSFER
